GeneNames,D1,D2,D3,D4,D5,L1,L2,L3,L4,L5,U1,U2,U3,U4,U5
PWP2,7.088199366,9.832078762,11.83241028,10.08774235,9.166344098,9.692414975,17.51706057,14.97850336,11.59099301,8.516389574,6.905235641,9.794808811,6.531192937,5.002619601,4.367753942
PWRN2,0,0,0,0,0,0,0,0,0.019545594,0,0,0,0,0,0
PWWP2A,3.476710997,4.641077809,3.122732423,3.325681619,2.817714374,2.888202574,4.258954271,4.194000266,3.369361036,3.564876343,2.60048151,2.407115821,1.933402172,1.732032007,1.013965281
PWWP2B,4.01337221,2.64757014,3.449710722,5.655345427,7.276569025,1.918288963,1.281335902,2.023209601,1.91864102,1.797020407,1.965583182,1.034118787,2.194631623,1.57099505,2.016245894
PXDC1,14.33399482,21.01322761,12.73615405,15.77539169,15.54508925,19.94794979,25.8374026,20.90726153,16.17199254,20.80213452,10.71029888,10.20086338,12.92379095,11.0299767,12.57977058
PXDN,52.43504992,53.9270267,55.51232245,50.86859381,44.53681269,64.0433904,64.10889733,68.9379559,62.30382367,47.64285984,10.20474893,24.3964491,25.43714886,28.42894007,28.56737548
PXDNL,0.046898131,0.068505782,0.063184853,0.179443449,0.109830561,0.233996674,0.087030616,0.065961599,0.291911233,0.18698067,0.020539371,0,0,0.087552641,0.020288446
PXK,10.06524822,6.552570754,6.043624403,7.872627607,9.011968713,15.99177365,10.01000214,14.86055936,16.41652486,13.89388447,29.61495568,17.94209579,20.70507874,37.26954389,38.34665457
PXMP2,12.48514501,12.73183901,15.02250133,14.42147807,12.24724376,10.57826341,11.58457529,11.26502811,12.77746755,10.85299806,12.38028279,8.568258441,11.97989091,10.77450979,12.43285308
PXMP4,2.796329746,2.588893833,4.191935246,3.239966829,2.803956577,5.252170619,4.531460982,4.653127592,5.305665879,6.472955305,3.725764348,5.426775006,5.597466343,3.878521583,5.997440486
PXN,318.1603256,269.2154835,150.4239509,196.7975847,215.7154076,104.9002758,138.674751,103.0601856,98.01885528,122.7747138,133.1112383,73.97597058,80.85193343,149.9133855,86.63115976
PXN-AS1,2.215982796,1.726381628,1.326909509,1.130517244,2.075840792,5.494781651,4.249358234,5.817934105,6.830864953,4.712010901,3.105617464,2.528663427,2.683195001,1.516881063,3.578956353
PXT1,0.053497702,0,0.144152628,0.051173746,0.050114429,0.097063642,0.049638843,0,0.047569913,0.047398412,0.0468594,0,0.048582767,0.049936586,0.092573859
PYCARD,10.20747228,6.816192404,8.120411546,13.66967924,15.57229701,0,0.405908317,0,0,0,11.36767816,6.115080177,9.269692433,8.983546578,13.49979558
PYCR1,22.75176022,29.18654342,27.41082151,39.70777262,47.5954068,30.6620794,25.22113264,24.30772954,21.64107912,26.45714483,20.55135953,24.24584573,27.56523948,30.22227112,62.50974604
PYCR2,37.04282387,39.23424018,41.38908729,37.68632855,36.60809509,42.78492424,45.00104503,48.99690431,46.86068894,40.82708084,17.33816311,16.83160334,20.11441755,22.21960956,13.76715989
PYCRL,3.325187826,4.426834443,3.856163536,4.026254002,3.114898069,5.345749248,7.225157936,9.077396566,6.624598888,6.973637327,4.866588382,6.375999337,11.39075392,5.73621823,3.022667861
PYDC1,0,0,0,0,0,0,0,0,0,0,0,0,0.387742005,0,0
PYDC2,0,0.373364281,0,0,0,0,0,0,0,0,0,0,0,0,0
PYGB,468.8875833,498.5977643,524.5725873,605.6989699,741.0547612,20.71864664,26.7612245,30.06261238,25.5973,26.61708232,34.99025748,32.73997837,32.56019137,33.6458113,29.7938803
PYGL,27.40759082,29.73716618,28.92154533,22.80727177,21.44471424,34.24121176,24.80590443,28.92987836,34.16124831,37.44189727,10.89321333,7.897808422,9.135779298,8.281261617,9.732095298
PYGM,0.155862359,0.182138991,0.195990699,0.05963666,0.146005395,0.113115649,0.086771883,0.029229112,0.11087368,0,0,0,0,0,0
PYGO1,6.798963511,4.094561611,3.214069701,3.337381115,2.346468925,4.301267425,4.316373202,6.542867165,5.727417537,5.38972605,5.328434408,5.971860127,7.961635834,3.423707813,2.941277225
PYGO2,17.5105381,16.81055062,10.95209411,13.79999825,12.4849856,29.93737253,21.41115314,20.70641778,21.68493935,28.35887211,7.296288514,8.039042478,8.594703913,11.28263767,5.919064843
PYHIN1,0,0.052445819,0.096744573,0.10303209,0,0,0,0,0.047888106,0,0,0,0,0,0
PYROXD1,2.131943099,2.635097176,2.921421017,4.313969097,4.122252028,0.719068827,1.29341445,1.255802864,1.288113425,0.774924953,2.418042744,4.912314996,2.879294655,1.709383582,1.513506275
PYROXD2,9.224998662,8.983524285,8.923129101,10.59955723,10.94261295,2.92161561,1.266211174,0.870107498,1.94149747,2.17631012,5.737496671,3.550414886,3.965671256,3.97427513,4.58115079
PYY,0,0,0.096238779,0.204986848,0,0.19440408,0.298257727,0.401872508,0,0.18986398,0.563114573,0.458500522,0.194608155,0.200031153,1.112470273
PYY2,0.948109275,0.923291483,0.662338663,0.806153885,0.592099635,0,0.097746769,0.098778009,0.28101815,0.093335003,0.184547206,0.090157486,0,0.098333071,0.091146318
PZP,0,0,0,0,0,0,0.022687428,0,0,0,0,0,0,0,0
QARS,38.1592604,39.88419921,47.84019131,47.1654319,35.5214305,81.84873507,74.96598543,70.13693834,78.13021814,101.0721142,79.13320083,75.19824633,64.69862269,77.28052205,88.39965102
QDPR,24.13960012,20.78507431,33.99272447,25.83057504,37.11338781,5.62936825,4.998508406,5.754580921,6.609225016,4.531236537,17.79937148,21.76815132,18.63976448,14.5762568,16.51992558
QKI,3.74078807,3.790462086,4.263327328,4.566764206,3.7365388,8.786988397,8.38016351,8.365221129,10.29741507,9.991728273,9.624663523,6.155306452,6.762948559,6.893531736,6.234737955
QPCT,0.066188877,0.128912623,0,0.126627225,0.062002996,0.060044948,0,0,0.058854848,0,15.36358199,21.46891673,29.27258608,23.84822382,31.89800016
QPCTL,4.340999386,5.177339566,4.074261007,5.085554286,3.700942982,14.24777495,10.00180809,12.1196471,11.31976616,14.95217864,16.70467646,14.90231847,11.95943319,14.29595212,19.24366579
QPRT,4.642251046,3.743733733,3.648403444,5.203816707,13.3177966,2.171471061,0.403818699,0.204039517,1.031967124,0.642654139,0.254138366,0.558697933,0.4610986,0.135413625,1.129651281
QRFP,0.274257076,0.267078099,0.739001428,0.262343266,0,0.248799383,0.763423671,0.514318587,0.487736287,0,0.480451364,2.581882256,2.490605579,0,0
QRFPR,0,0,0.04313728,0.091881621,0,0.087138088,0,0.045033008,0.256232996,0.127654606,0,0,0,0,0
QRICH1,27.33834244,25.26510472,25.25735226,24.97982718,23.50715928,59.44143734,43.16072724,54.07373406,58.05165287,66.48859016,39.93985663,28.14028625,34.83151346,46.27616634,28.4783441
QRICH2,0.736179891,0.67594332,1.190207375,1.448640029,2.068868384,0.286219107,0.878243503,0.335281206,0.299249284,0.149085207,0.147389819,0.630042516,0.553937822,0.117801515,0.145589193
QRSL1,4.571195464,4.025044651,5.285888064,4.451171435,5.743663614,3.327434971,3.428732589,3.798563744,4.064686195,3.395236391,7.312649427,7.566616961,6.711571178,3.372647647,5.044477274
QSER1,9.157180131,8.360878579,8.792833362,7.898572962,5.217469473,14.86024036,17.79446766,19.74963397,20.69693067,15.92464925,12.48406399,8.128374809,8.569897302,7.787079631,5.155681811
QSOX1,18.69596261,19.33207284,14.0751246,18.01386837,17.99124621,45.88592912,55.73246048,60.84647902,46.4877693,68.96826236,37.54583966,44.04503128,53.21934413,59.81088313,81.52702837
QSOX2,14.26736562,14.20912121,11.96490162,12.38524469,14.92783412,11.15854515,13.63099964,14.73204071,12.93002148,10.3243729,20.91555384,20.49982469,17.6598625,22.05662707,22.83590772
QTRT1,14.02658415,12.50742352,15.25478434,18.42853278,18.36366985,8.431949098,13.32843876,13.46905534,12.84804871,9.3579885,19.68734099,18.72964319,17.26527368,9.464742409,10.01584618
QTRTD1,7.927351708,10.20219753,7.296353558,6.350415127,4.644539013,4.01504332,8.109289615,6.382522393,5.056324752,3.871639839,4.63729889,7.767345217,4.502586582,4.00052364,1.526882038
R3HCC1,25.86424521,25.46476558,23.0389067,26.17197443,34.10686026,21.20110442,22.61027351,27.99313828,27.11653436,16.22388906,19.84640718,18.04973381,19.54102059,34.65090856,14.42554689
R3HCC1L,6.608249247,4.464661791,7.412194683,8.196368939,6.190333868,3.728850217,6.072912173,6.314865644,6.635128872,4.033957159,3.572657903,6.927331975,5.77142826,3.541645546,2.763024579
R3HDM1,21.05458647,14.26738444,15.99150109,15.70824761,14.31512675,18.39605611,17.01513159,21.83446757,21.50400634,19.42782048,24.53977454,19.36843546,16.98355039,30.45320417,21.28081181
R3HDM2,40.4191024,33.20142335,36.60958028,51.17119601,54.52263224,22.66935514,12.68543501,8.563909211,13.94742909,17.214366,24.7453005,23.91079066,21.86888324,33.01581125,33.71955065
R3HDM4,33.46072773,33.73776604,29.04655528,37.31191235,41.50098024,37.3640559,27.34694159,30.67360228,34.68427812,34.89047124,20.24867451,23.83716078,25.91634124,35.42110522,26.90201976
R3HDML,0,0,0.147048941,0,0,0,0.07595428,0,0.072788531,0,0,0,0.074338336,0,0
RAB10,54.11139206,44.95167838,48.92306597,51.61834211,57.41254614,61.75917171,66.51144688,62.66153282,62.07098213,60.89732897,59.47442058,57.42233882,51.19546696,60.37780485,61.272962
RAB11A,39.21976341,37.05737065,42.55952551,42.89735527,42.4592338,25.99461403,18.56673009,18.33375157,24.72701262,26.60322158,36.61665176,27.92870022,23.11442662,21.17562494,37.23777381
RAB11B,117.0124216,126.760384,76.30552885,73.9793506,70.04815096,93.40017469,97.20099633,95.24008162,81.5752421,92.3844537,75.0199129,69.09231103,76.52140864,204.4222545,69.07132949
RAB11B-AS1,0.661759246,1.503686281,1.585020674,2.215542784,1.343135344,0.600331975,1.12571377,0.517086446,0.784577745,0.488593216,0.869466533,3.398107975,1.802886504,1.647223271,1.335980283
RAB11FIP1,0.071741127,0.111781159,0.090211605,0,0.026881645,4.790021519,0.67897673,1.264650222,1.849964613,1.194963672,0.150813781,0.58942063,0.482110986,0.214289993,0.384842589
RAB11FIP2,3.459141466,3.205598158,4.476683124,4.874364711,4.668935033,4.875786486,5.884320022,5.824333417,5.45715827,4.663054327,3.779244219,4.870378482,4.053346549,1.614440511,1.51253864
RAB11FIP3,15.05293997,15.8187932,15.59163421,14.3020725,15.43035433,8.942849938,11.23955992,11.14428243,7.548782669,9.452477255,6.814513456,7.287189584,8.100739441,5.72445268,5.744595073
RAB11FIP4,0.692654132,0.343625004,0.269981855,0.625061346,1.003880618,0.711349888,0.14551519,0.147050392,0.360246262,0.405263289,0,0,0,0.012199001,0.022614855
RAB11FIP5,20.01539762,15.32014595,14.96962956,19.22042045,24.6103627,18.48719228,10.55043778,13.09593474,16.68957862,17.87143901,30.35657029,24.750327,35.97588555,40.39514422,33.93888372
RAB12,17.2400974,19.8179944,24.81358021,19.87010962,24.79267213,32.85792672,34.58580607,30.8475683,31.17531412,30.26882962,20.36536251,16.33377012,13.16654329,13.97635816,17.42523207
RAB13,24.85882777,26.32152829,25.16312795,28.74862809,28.09191502,90.38428687,57.48125933,56.60775209,70.28951452,77.4941907,72.29265332,60.22246524,58.70694468,69.73501458,66.23157326
RAB14,39.70894216,36.10329048,36.57100074,35.21611095,37.39130232,26.64810754,30.92364553,30.20823048,28.27937023,27.42205066,31.83978606,36.10659555,30.61766572,26.79243762,27.71783983
RAB15,27.25748149,23.01557919,25.25855012,32.11480772,22.73120147,4.734378583,2.899253919,4.301256503,4.90656088,3.092358476,0.582322355,0.312932352,0.090560799,0.341309422,0.546447848
RAB17,0.7330443,0.439296042,0.151940764,0.593323614,1.267727083,10.53769312,4.499578637,3.330978281,6.768896414,11.14090299,0.098782146,0.144775152,0.051207548,0,0
RAB18,6.84290263,7.936154863,7.797118402,7.562444073,8.463883981,4.038028647,5.34246585,4.547475607,4.647197334,3.70827852,11.71602832,14.61242063,12.16702417,9.777475597,12.32015294
RAB19,0,0,0,0,0.110915023,0,0,0,0,0,0,0,0,0,0
RAB1A,32.07157888,29.90304613,41.75372046,40.51014778,42.58801148,34.97537567,40.40310741,31.91168775,37.61935999,32.94941024,55.95976818,68.07180123,51.47242106,53.66314375,66.41990508
RAB1B,184.4451082,184.0527391,140.2904434,150.8971626,153.1746109,387.3718579,267.5446567,229.5499876,252.3432786,320.6518062,211.454755,190.5684832,213.9431466,277.7604964,227.0298606
RAB20,21.73719055,14.91230298,21.93938035,18.64932037,16.65386494,7.589617753,9.218252297,7.70455378,7.771297155,7.478552167,6.542926124,7.799309601,11.46421292,5.368894471,7.173921955
RAB21,24.15727734,24.48598848,28.94314422,27.54065022,25.64412746,11.75541568,15.20860846,15.08742904,16.63501934,11.70897739,16.42413933,21.44560704,18.62578572,15.50009195,13.06789088
RAB22A,6.032736302,5.456098989,5.51214254,5.820527034,6.102826357,5.992841174,8.898108384,6.939466272,7.021068429,5.806708126,11.73243236,13.30330969,12.54256417,9.462299,7.643394764
RAB23,8.368147215,8.636654959,10.63182035,9.099282949,9.21242162,8.824168973,8.925905001,8.651223716,11.38396918,7.477460334,20.0159361,34.33936165,18.08905023,11.34948331,21.47317039
RAB24,15.24372549,13.55089988,16.01551791,22.13985124,21.41953488,18.71320172,12.7167819,15.8014176,14.5494881,17.28492461,5.757369101,6.343462799,6.794625406,4.568949783,8.954051472
RAB25,0.103889086,0.202339352,0,0.198752225,0.097318988,0,0,0,0,0,0.181995862,0,0.094344598,0,0.089886231
RAB26,2.637528948,1.554611617,1.246837384,2.323773322,3.185938411,9.444878048,4.636952644,3.709649487,4.567121743,7.625423772,1.276716662,1.425643001,0.945479273,1.554921967,2.642345239
RAB27A,3.931018088,2.937859084,4.379267719,4.051745991,5.594986731,7.242826477,5.881189765,5.543211435,7.749587665,8.720602976,17.96354265,13.74395908,14.99898026,9.955592121,15.55573689
RAB27B,5.038019851,6.551975321,13.6908905,11.76307793,5.247137422,0.700887366,0.851288798,1.086656834,1.044805927,0.627475645,15.74817758,31.68321753,33.79484679,8.759267927,16.68382402
RAB28,13.34208269,11.59450669,14.1869446,11.56064894,12.77854096,7.435852892,6.106578943,7.12470469,9.150491925,7.474231376,8.69938289,7.578205648,7.769658264,5.137955177,9.576652716
RAB2A,21.70415245,23.20931096,27.80735198,26.84262985,31.79920899,22.69387151,18.46495958,16.16440445,19.19406061,18.75808304,43.07255297,43.88153092,41.46113459,38.6971075,47.53524387
RAB2B,5.895065403,6.033278232,6.846225417,6.896079872,6.753328285,9.878214003,10.5564557,9.189118774,10.91777044,8.050688105,4.571569945,6.330545109,5.899051582,4.030607742,3.768514668
RAB30,2.321940525,2.398201278,2.591117989,2.355685316,3.031954229,6.127733114,5.027063864,4.882174001,4.442145,3.491032074,1.787297067,8.791761811,4.856214473,2.955516473,2.617754124
RAB31,43.85737327,40.73054682,51.40741127,45.05676618,42.93438884,38.25019535,30.71681207,26.70097692,28.43274192,27.05499911,61.72651221,79.34377929,88.78029858,67.12352345,73.69433149
RAB32,10.30686817,12.04448961,22.72291172,22.04861032,24.83980196,2.295034706,2.955966302,2.635722433,3.749244647,2.822549802,39.72290401,55.25087548,40.92853762,45.56752896,44.02071689
RAB33A,2.03465087,0.891626251,1.279246153,2.530144527,3.430757815,0.092289302,0.094394443,0.190780631,0,0,0.356435939,0.348261768,0.277158545,0.189921275,1.408325785
RAB33B,3.555273604,3.150043933,3.297994478,5.658760517,4.804558916,2.564344621,2.785075343,2.759808539,3.239070802,2.840105962,1.32732763,1.970272045,1.376143289,0.761649126,2.546582891
RAB34,44.18187021,35.34839968,49.08921121,43.72574887,49.32360958,34.74374304,35.59084344,44.29595672,53.25362392,52.69676736,51.11842024,36.50295906,54.60119773,39.26394379,45.40380589
RAB35,45.39406269,41.37307278,35.23744498,39.24833415,33.30870404,29.37488564,39.98888367,36.17589451,34.6805342,29.94358039,27.62505613,36.06513726,35.45370699,44.12300077,16.22683012
RAB36,8.818204554,9.018183394,7.072719314,8.886517761,6.381879769,2.35441551,4.296305533,4.507554302,2.832239441,2.508469784,2.815769314,3.685086976,3.883507051,4.652425251,1.148271907
RAB37,0.218994618,0.091398084,0.056199387,0.149629589,0.322370835,3.604380068,1.015991258,0.440018608,0.890189792,2.605505026,0.137014648,0.107097985,0.028410738,0.087607316,0.162408927
RAB38,2.702183587,1.278133339,3.467232725,2.954057046,3.182197583,0,0,0,0.137301105,0.06840305,0.13525035,0.066074322,0,0,0.200397042
RAB39A,0.126509156,0,0,0.06050678,0,1.491958589,0.469535546,1.186223003,1.631124804,0.840643546,0.221622346,0.162404899,0.34465956,0.177131964,0.273643548
RAB39B,1.197423874,1.859424867,2.964917011,6.531917983,5.335639933,2.554211752,2.071962092,2.640035847,3.079124128,1.491001886,4.252056641,7.284300333,6.553875198,4.682325552,5.964156593
RAB3A,12.9916728,9.506983881,12.07363891,14.94150639,25.04359239,14.64700697,5.853084351,8.590593797,9.014672839,5.788511282,9.800919738,8.033686687,18.54961885,47.94670775,32.16232346
RAB3B,0.517787281,0.64097496,0.670014919,0.503689266,0.534367923,6.894594295,7.744018987,8.434660645,7.616341602,11.60881351,28.43448003,20.32418151,16.87999981,16.91621286,16.73532697
RAB3C,0,0,0,0,0,0.101344446,0,0,0,0,0,0,0,0,0
RAB3D,1.97846346,0.642225009,1.563784439,2.472890721,3.53370642,1.411920485,0.269243967,0.469964176,0.844435537,0.490811495,7.832998834,6.163328612,9.031403291,13.76455886,9.677337165
RAB3GAP1,7.966618209,8.24713154,11.37909549,11.72559642,14.11302695,7.703409323,8.175652205,7.341538491,7.976977341,8.858319671,13.43629233,16.56648365,12.95614233,8.544303557,12.44263532
RAB3GAP2,6.859457983,5.856149204,8.49564269,9.82750974,8.485899694,4.674026883,3.95294923,5.249291708,5.224148756,5.695867577,5.523322368,5.172891844,5.167777192,3.574686891,5.415924434
RAB3IL1,4.851883828,1.560898019,1.439661121,4.060976961,7.629180287,4.165716338,1.44704287,2.0716049,3.081623579,2.725080777,0.455339378,0.074149508,0.236042789,0.161746943,0.562220757
RAB3IP,2.810964045,2.047563234,2.534867041,2.430724845,2.359342321,1.41782144,0.813760135,1.486547452,1.739649516,1.544100774,1.753060392,0.904542635,1.072140486,1.238457217,1.196585233
RAB40A,1.926116002,2.283458216,2.030881338,2.563401656,2.588786295,0.455824129,0.699332382,0.942280561,0.595719506,0.445178841,0.880232587,0.358352562,0.68445394,0.390848389,0.724565829
RAB40AL,0.219085827,0.640053053,0.393559555,0.104784336,0.102615259,0.099374681,0.711490088,0.20542754,0,0.09705389,0.095950199,0.187499533,0.099478998,0,0
RAB40B,3.716736882,3.869064302,2.244732591,1.532448581,1.500726288,2.38346697,2.081078172,2.463553867,2.849056478,1.419392457,1.122600969,1.096856279,1.280276046,0.897240362,1.164330741
RAB40C,6.95610574,6.512043348,5.799132921,7.830315888,8.244242166,16.94397597,10.98309759,12.39625283,15.30956478,19.40846177,3.837549981,3.519308061,3.873982854,3.83844301,4.089930773
RAB41,1.052471132,1.229905866,0.756251694,0.503375734,0.690137919,1.050253977,1.074210525,1.28291513,0.280755762,0.8392307,1.567186591,1.891539407,1.051356473,1.375377601,2.094407931
RAB42,1.268413258,1.482253393,3.569715073,2.588401072,2.693246403,2.378059217,0.941536771,1.823651013,2.481308048,2.772042589,0.074068083,0.072369475,0.15358423,0.236796069,0.365816056
RAB43,0.457720347,0.422279071,0.519306838,0.345660661,0.203103209,0.568213337,0.692938733,0.225886877,0.407002849,0.554943318,0.295417519,0.164938679,0.39379141,0.17989551,0.333495399
RAB44,0.026628788,0.02593175,0,0.05094405,0.024944744,0.048313984,0,0.074906073,0.118390984,0.070778493,0,0,0.02418235,0,0.046079169
RAB4A,9.247840163,12.51403891,17.81346505,17.05274446,13.2554233,5.020173115,3.618401816,4.178944432,3.731785232,4.376442928,2.797699159,3.178534093,2.934319067,2.808081483,3.727539055
